x y z ERate TensileFailure FailureType AmountRemoved cohesion friction tension strength_stress diff_stress model group
74.8872 3025 -25.8546 0 0 1 2 543991 21.3486 95296.3 1.06389 7.16956e+06 543991 ZonesAtSurface
124.76 3025.01 -0.832762 0 0 1 2 100000 5 10000 0.994773 930260 100000 ZonesAtSurface
174.713 3025.01 -25.8706 0 0 1 3 100000 5 10000 1.03881 1.85813e+06 100000 ZonesAtSurface
224.6 3025.01 -0.84156 0 0 1 3 1.14256e+06 34.2678 107381 1.11108 1.08533e+07 1.14256e+06 ZonesAtSurface
274.514 3025.01 24.167 0 0 1 3 904969 38.6705 78464.7 1.08681 1.11932e+07 904969 ZonesAtSurface
324.449 3025.01 49.1559 0 0 1 3 619280 35.2077 69935.6 1.02194 9.9433e+06 619280 ZonesAtSurface
374.395 3025.01 74.1391 0 0 1 3 735363 34.141 118989 1.05719 9.07702e+06 735363 ZonesAtSurface
424.349 3025.01 99.1244 0 0 1 3 1.11984e+06 19.546 113797 1.00295 6.67225e+06 1.11984e+06 ZonesAtSurface
474.308 3025 124.11 0 0 1 3 617282 25.6683 102860 1.0075 6.31008e+06 617282 ZonesAtSurface
524.27 3025 149.091 0 0 1 3 1.24353e+06 18.4563 60196.7 1.00877 6.27354e+06 1.24353e+06 ZonesAtSurface
574.175 3025.01 274.068 0 9 1 1 925288 43.5544 123163 1.96336 2.73229e+06 925288 ZonesAtSurface
624.184 3025.01 249.054 0 0 1 2 1.10206e+06 40.5063 112092 2.73082 4.11791e+06 1.10206e+06 ZonesAtSurface
674.171 3025.01 324.037 0 0 1 1 1.32891e+06 22.1373 53783.3 2.96454 2.04613e+06 1.32891e+06 ZonesAtSurface
724.169 3025 349.022 0 0 1 1 1.02007e+06 32.0598 130856 2.56934 2.05245e+06 1.02007e+06 ZonesAtSurface
774.172 3025 374.008 0 7 1 1 941500 35.5608 68805.6 4.86145 1.20652e+06 941500 ZonesAtSurface
824.177 3025 398.994 0 0 1 1 820675 40.6717 147472 6.72867 1.22296e+06 820675 ZonesAtSurface
874.18 3025 373.982 0 0 1 2 590234 37.5866 50757.6 3.8654 1.96968e+06 590234 ZonesAtSurface
924.188 3025 398.967 0 0 1 2 1.45652e+06 15.3103 80031.3 1.81232 2.60109e+06 1.45652e+06 ZonesAtSurface
974.202 3025 423.947 0 0 1 2 100000 5 10000 1.11863 481928 100000 ZonesAtSurface
1024.22 3025 448.925 0 0 1 2 1.01975e+06 42.8112 142524 1.46135 3.53946e+06 1.01975e+06 ZonesAtSurface
1074.25 3025 473.903 0 0 2 2 986630 24.8849 88062.1 1.26011 2.67387e+06 986630 ZonesAtSurface
1124.28 3025 498.881 0 0 1 2 557223 29.7104 124861 1.43422 1.58362e+06 557223 ZonesAtSurface
1174.3 3025 473.869 1 0 2 3 1.46479e+06 23.7739 71083.5 1.01534 4.72607e+06 1.46479e+06 ZonesAtSurface
1224.33 3025 498.846 0 0 2 3 588665 20.406 102773 1.02244 2.31961e+06 588665 ZonesAtSurface
1274.38 3025 523.827 0 0 2 3 520884 15.9641 57153.5 1.01779 1.40821e+06 520884 ZonesAtSurface
1324.42 3025 548.81 0 8 2 3 1.06486e+06 43.3431 65910.1 1.2508 3.7582e+06 1.06486e+06 ZonesAtSurface
1374.46 3025 573.793 0 10 2 3 1.21251e+06 26.2442 75989.3 1.36408 2.78228e+06 1.21251e+06 ZonesAtSurface
1424.5 3025 598.775 0 9 2 3 642154 44.8316 56074.8 1.70681 1.93151e+06 642154 ZonesAtSurface
1474.55 3025 623.75 0 9 2 3 1.24488e+06 30.6471 132836 1.46883 2.96773e+06 1.24488e+06 ZonesAtSurface
1524.61 3025 698.716 0 6 2 2 1.09591e+06 39.1138 118840 2.92639 1.92332e+06 1.09591e+06 ZonesAtSurface
1574.66 3025 723.692 0 9 2 2 703526 30.6777 132007 1.92449 1.64748e+06 703526 ZonesAtSurface
1624.69 3025 698.688 0 3 2 3 523534 42.8481 125038 1.20993 1.57303e+06 523534 ZonesAtSurface
1674.73 3025 723.679 0 1 2 3 1.3342e+06 36.4015 120029 1.60768 3.11886e+06 1.3342e+06 ZonesAtSurface
1724.77 3025 748.674 0 5 2 3 1.42108e+06 35.3047 117721 2.4389 2.13147e+06 1.42108e+06 ZonesAtSurface
1774.81 3025 773.671 0 10 2 3 737839 24.0471 140803 1.34382 1.55186e+06 737839 ZonesAtSurface
1824.84 3025 798.667 0 10 2 3 1.40804e+06 34.8066 144277 2.29441 2.18919e+06 1.40804e+06 ZonesAtSurface
1874.87 3025 823.663 0 10 2 3 647996 41.9247 84902.1 1.5557 1.66371e+06 647996 ZonesAtSurface
1924.9 3025 848.669 0 10 2 3 915421 33.6877 116790 1.82419 1.74246e+06 915421 ZonesAtSurface
1974.95 3025 873.693 0 10 2 3 1.33355e+06 39.9733 126881 2.30016 2.29933e+06 1.33355e+06 ZonesAtSurface
2024.99 3025 836.246 0 5 2 3 699400 29.1098 136787 1.31115 1.73991e+06 699400 ZonesAtSurface
2075.01 3025 736.317 0 0 1 3 745912 30.9536 64997.3 1.00632 3.61088e+06 745912 ZonesAtSurface
2125.02 3025 636.383 0 0 1 3 1.24332e+06 40.5949 84483.7 1.21395 5.76345e+06 1.24332e+06 ZonesAtSurface
2175.03 3025 536.431 0 0 1 3 1.08905e+06 41.9693 60955.7 4.19944 3.84402e+06 1.08905e+06 ZonesAtSurface
2225.02 3025 536.474 0 0 0 0 804454 33.2325 94887.3 1.40434 4.82995e+06 804454 ZonesAtSurface
2275.01 3025 486.493 0 0 0 0 1.42654e+06 24.0832 81473.5 1.57896 4.84051e+06 1.42654e+06 ZonesAtSurface
2325.01 3025 386.495 0 0 0 0 711214 22.8946 111580 1.45641 5.08626e+06 711214 ZonesAtSurface
2375.01 3025 286.497 0 0 0 0 1.43741e+06 33.2167 93449.2 3.33911 5.52288e+06 1.43741e+06 ZonesAtSurface
2425.01 3025 186.497 0 0 0 0 807997 35.4306 94794 3.61556 6.11163e+06 807997 ZonesAtSurface
2475.02 3025 86.4998 0 0 0 0 1.48966e+06 41.8765 132193 6.35093 7.35631e+06 1.48966e+06 ZonesAtSurface
2525.01 3025 56.5044 0 0 0 0 962222 16.4904 101780 2.52266 2.96168e+06 962222 ZonesAtSurface
2575 3025 96.5058 0 0 0 0 700636 36.5597 87802.6 6.4202 3.38296e+06 700636 ZonesAtSurface
2624.99 3025 136.504 0 0 0 0 1.21749e+06 25.3619 65444.7 3.33374 3.90399e+06 1.21749e+06 ZonesAtSurface
2674.99 3025 176.502 0 0 0 0 1.13528e+06 27.5843 119674 2.76768 4.66369e+06 1.13528e+06 ZonesAtSurface
2724.98 3025 216.5 0 0 0 0 1.45707e+06 37.2912 112952 3.972 5.08304e+06 1.45707e+06 ZonesAtSurface
2774.98 3025 256.499 0 0 0 0 733417 20.2205 109225 1.20714 5.46996e+06 733417 ZonesAtSurface
2824.98 3025 296.497 0 0 0 0 1.21613e+06 26.8409 87586.2 1.76529 5.47605e+06 1.21613e+06 ZonesAtSurface
2874.98 3025 336.496 0 0 0 0 1.01517e+06 25.7988 64487.5 1.3928 5.72503e+06 1.01517e+06 ZonesAtSurface
2924.98 3025 376.495 0 0 0 0 1.29722e+06 43.3149 142704 2.94501 5.58795e+06 1.29722e+06 ZonesAtSurface
2974.98 3025 416.494 0 0 0 0 868870 43.4385 74774.3 2.13882 5.86073e+06 868870 ZonesAtSurface
3024.95 3025 406.478 0 0 0 0 1.41006e+06 18.5379 98759.1 1.38799 4.87087e+06 1.41006e+06 ZonesAtSurface
3074.95 3025 446.472 0 0 0 0 930117 42.7886 71238.9 3.16174 4.77726e+06 930117 ZonesAtSurface
3124.95 3025 486.463 0 0 0 0 1.36859e+06 39.251 106110 2.81667 4.7408e+06 1.36859e+06 ZonesAtSurface
3174.92 3025 476.435 0 0 0 0 627960 15.3642 72885.6 1.09274 3.50535e+06 627960 ZonesAtSurface
3224.93 3025 566.427 0 0 0 0 1.27338e+06 43.7492 140911 3.29456 5.25165e+06 1.27338e+06 ZonesAtSurface
3274.92 3025 556.387 0 0 1 2 1.08248e+06 16.3966 128037 1.32014 3.4855e+06 1.08248e+06 ZonesAtSurface
3324.92 3025 596.348 0 0 1 2 1.06662e+06 22.936 54762.7 1.39824 3.88119e+06 1.06662e+06 ZonesAtSurface
3374.94 3025 686.3 0 0 2 1 1.47965e+06 34.8321 142274 1.87738 3.5181e+06 1.47965e+06 ZonesAtSurface
3424.95 3025 726.258 0 0 2 1 1.08574e+06 28.6255 67393.5 1.23112 3.27782e+06 1.08574e+06 ZonesAtSurface
3474.97 3025 766.214 0 0 2 1 1.34345e+06 24.9393 143271 1.52534 3.03183e+06 1.34345e+06 ZonesAtSurface
3525.02 3025 856.166 0 9 0 0 1.35445e+06 15.8229 120044 2.24239 1.61255e+06 1.35445e+06 ZonesAtSurface
3575.02 3025 846.13 0 0 2 1 1.27073e+06 21.1956 124484 2.27934 1.83528e+06 1.27073e+06 ZonesAtSurface
3625.03 3025 836.096 1 0 2 2 725263 44.671 69505.5 1.79525 2.40972e+06 725263 ZonesAtSurface
3675.04 3025 826.056 0 0 1 3 667758 29.1177 62171.2 1.00845 2.81561e+06 667758 ZonesAtSurface
3725.07 3025 866.003 0 3 2 3 1.0865e+06 16.8056 134300 1.17702 2.41844e+06 1.0865e+06 ZonesAtSurface
3775.11 3025 865.973 0 5 2 3 973236 28.4601 123950 1.75991 1.77776e+06 973236 ZonesAtSurface
3825.14 3025 875.974 0 10 2 2 1.12739e+06 33.516 92446 5.05586 1.0752e+06 1.12739e+06 ZonesAtSurface
3875.18 3025 835.993 0 6 2 2 1.16541e+06 38.0736 94198 5.75891 1.18249e+06 1.16541e+06 ZonesAtSurface
3925.2 3025 846.025 0 0 2 1 1.32451e+06 20.5024 70770.9 6.71062 713356 1.32451e+06 ZonesAtSurface
3975.22 3025 856.07 0 2 0 0 1.43681e+06 31.8364 144776 10 516925 1.43681e+06 ZonesAtSurface
4025.36 3025 766.13 0 0 2 1 100000 5 10000 1.66923 233219 100000 ZonesAtSurface
4075.43 3025 726.193 0 0 1 1 1.12514e+06 39.1793 121480 3.65264 2.44624e+06 1.12514e+06 ZonesAtSurface
4125.45 3025 736.244 0 0 0 0 579178 42.3626 131118 4.40726 1.04851e+06 579178 ZonesAtSurface
4175.52 3025 696.29 0 0 0 0 755795 43.4757 148753 3.92167 1.02349e+06 755795 ZonesAtSurface
4225.58 3025 656.333 0 0 0 0 1.37981e+06 18.7925 148795 3.49641 1.19462e+06 1.37981e+06 ZonesAtSurface
4275.63 3025 616.372 0 8 0 0 1.23345e+06 31.2202 119185 3.6566 1.32568e+06 1.23345e+06 ZonesAtSurface
4325.69 3025 526.417 0 0 2 1 1.13597e+06 33.8673 138186 2.11517 3.40306e+06 1.13597e+06 ZonesAtSurface
4375.68 3025 386.476 0 0 1 3 1.07901e+06 43.5121 141812 2.59705 5.27784e+06 1.07901e+06 ZonesAtSurface
4425.68 3025 396.498 1 0 2 2 1.09087e+06 42.4348 60594.3 1.64821 4.04672e+06 1.09087e+06 ZonesAtSurface
4475.69 3025 406.518 0 0 2 1 1.13312e+06 44.2571 148326 2.58178 3.15734e+06 1.13312e+06 ZonesAtSurface
4525.68 3025 416.539 0 6 0 0 1.02769e+06 20.7736 65851 2.12688 1.55625e+06 1.02769e+06 ZonesAtSurface
4575.68 3025 376.56 0 0 0 0 1.29329e+06 16.5127 117404 1.46457 2.48717e+06 1.29329e+06 ZonesAtSurface
4625.68 3025 336.584 0 0 0 0 770992 44.6229 129993 1.33469 3.20155e+06 770992 ZonesAtSurface
4675.67 3025 296.606 0 0 0 0 923200 32.4749 87962.3 1.35959 2.89204e+06 923200 ZonesAtSurface
4725.54 3025 156.633 0 0 1 2 657433 42.4943 129933 1.47443 8.03712e+06 657433 ZonesAtSurface
4775.54 3025 166.645 0 0 1 1 752371 23.0676 95301.7 1.13264 3.74839e+06 752371 ZonesAtSurface
4825.45 3025 126.657 0 0 1 1 1.46931e+06 26.948 58585.8 1.17737 5.72033e+06 1.46931e+06 ZonesAtSurface
4875.41 3025 136.731 0 0 0 0 1.35837e+06 42.2642 68642.6 1.21412 6.73655e+06 1.35837e+06 ZonesAtSurface
4925.24 3025 96.7253 0 0 0 0 1.30547e+06 31.7839 145669 1.26716 7.36054e+06 1.30547e+06 ZonesAtSurface
74.8902 3075 -24.8364 0 0 1 2 100000 5 10000 1.07758 1.50406e+06 100000 ZonesAtSurface
124.803 3075 -49.893 0 0 1 3 100000 5 10000 1.04596 2.01387e+06 100000 ZonesAtSurface
174.7 3075.01 -24.865 0 0 1 3 1.42023e+06 16.9147 142188 1.0078 7.68735e+06 1.42023e+06 ZonesAtSurface
224.6 3075.02 0.150879 0 0 1 3 656053 16.2782 76346.6 1.00999 5.65737e+06 656053 ZonesAtSurface
274.519 3075.02 25.1522 0 0 1 3 1.09135e+06 17.9886 113080 1.00555 6.12119e+06 1.09135e+06 ZonesAtSurface
324.457 3075.02 50.1476 0 0 1 3 724443 32.4135 76614.7 1.00442 8.37586e+06 724443 ZonesAtSurface
374.403 3075.01 75.1353 0 0 1 3 556770 15.8616 102070 1.0074 4.72735e+06 556770 ZonesAtSurface
424.357 3075.01 100.125 0 0 1 3 1.21563e+06 16.3825 131020 1.0124 5.62304e+06 1.21563e+06 ZonesAtSurface
474.31 3075.01 125.117 0 0 1 3 930696 24.6196 111052 1.02365 6.20136e+06 930696 ZonesAtSurface
524.262 3075.01 150.096 0 0 1 3 100000 5 10000 1.05425 1.20473e+06 100000 ZonesAtSurface
574.187 3075.01 225.069 0 0 1 2 624503 24.7095 123814 1.06013 3.17403e+06 624503 ZonesAtSurface
624.18 3075.01 250.052 0 0 1 2 846927 30.419 58285.7 1.20834 4.30543e+06 846927 ZonesAtSurface
674.174 3075 275.037 0 0 1 2 683830 28.7711 86706.8 1.33899 3.92189e+06 683830 ZonesAtSurface
724.163 3075 350.021 0 0 2 1 100000 5 10000 1.14562 530057 100000 ZonesAtSurface
774.166 3075 375.007 0 0 2 1 100000 5 10000 1.1594 458646 100000 ZonesAtSurface
824.172 3075 349.996 0 0 1 2 853650 21.4948 126164 1.45944 2.91653e+06 853650 ZonesAtSurface
874.175 3075 374.981 0 0 1 2 1.2761e+06 44.4074 149092 3.24613 3.57192e+06 1.2761e+06 ZonesAtSurface
924.184 3075 399.963 0 0 1 2 100000 5 10000 1.09321 556363 100000 ZonesAtSurface
974.197 3075 474.925 0 0 2 1 100000 5 10000 1.07484 300977 100000 ZonesAtSurface
1024.22 3075 499.902 0 0 2 1 100000 5 10000 1.08227 310515 100000 ZonesAtSurface
1074.25 3075 524.881 0 0 2 1 100000 5 10000 1.06522 282908 100000 ZonesAtSurface
1124.28 3075 499.879 0 0 1 2 1.44326e+06 23.833 112243 1.25841 4.00689e+06 1.44326e+06 ZonesAtSurface
1174.31 3075 524.857 0 1 1 2 1.06521e+06 20.3712 61102.7 1.15541 2.83242e+06 1.06521e+06 ZonesAtSurface
1224.34 3074.99 549.832 0 7 1 2 1.30686e+06 38.8052 138541 1.3849 4.16586e+06 1.30686e+06 ZonesAtSurface
1274.38 3075 524.829 1 0 2 3 515859 15.8135 147774 1.01174 1.75888e+06 515859 ZonesAtSurface
1324.43 3075 549.811 0 0 2 3 637196 25.2912 71627 1.03388 2.03057e+06 637196 ZonesAtSurface
1374.47 3075 574.797 0 6 2 3 614385 36.4851 55976.6 1.48943 1.58172e+06 614385 ZonesAtSurface
1424.51 3075 599.781 0 7 2 3 1.30189e+06 44.0427 73051.9 1.81801 3.24438e+06 1.30189e+06 ZonesAtSurface
1474.56 3075 624.758 0 7 2 3 1.24783e+06 15.1663 68130.8 1.73078 1.86532e+06 1.24783e+06 ZonesAtSurface
1524.6 3075 649.731 0 6 2 3 1.37793e+06 29.3823 118542 1.42803 3.14857e+06 1.37793e+06 ZonesAtSurface
1574.65 3075 674.71 0 5 2 3 549083 33.5236 75729.1 1.50999 1.24186e+06 549083 ZonesAtSurface
1624.69 3075 699.695 0 4 2 3 1.1567e+06 16.8882 92051 1.47907 2.06252e+06 1.1567e+06 ZonesAtSurface
1674.74 3075 724.684 0 3 2 3 526651 38.0056 57631 1.33553 1.54033e+06 526651 ZonesAtSurface
1724.78 3075 749.677 0 3 2 3 1.30155e+06 25.6013 55340.5 1.88403 2.15286e+06 1.30155e+06 ZonesAtSurface
1774.81 3075 774.673 0 4 2 3 1.06135e+06 32.6009 95553.2 2.27263 1.61244e+06 1.06135e+06 ZonesAtSurface
1824.85 3075 799.67 0 5 2 3 1.48003e+06 42.0819 61335.2 3.50709 1.83512e+06 1.48003e+06 ZonesAtSurface
1874.88 3075 824.667 0 4 2 3 883682 40.1082 57328.6 2.00358 1.81079e+06 883682 ZonesAtSurface
1924.91 3075 849.675 0 7 2 3 835423 30.9606 146127 1.76363 1.51281e+06 835423 ZonesAtSurface
1974.95 3075 874.7 0 10 2 3 758932 30.7983 81398.1 1.77885 1.42624e+06 758932 ZonesAtSurface
2024.99 3075 837.25 0 10 2 3 691279 39.7537 126410 1.23578 2.15942e+06 691279 ZonesAtSurface
2075.01 3075 737.316 0 3 1 3 988432 32.6044 89679.7 0.99016 3.44357e+06 988432 ZonesAtSurface
2125.02 3075 637.379 0 0 1 3 100000 5 10000 0.964465 634987 100000 ZonesAtSurface
2175.03 3075 537.429 0 0 1 3 928743 43.5687 74144.4 3.70471 4.11883e+06 928743 ZonesAtSurface
2225.02 3075 537.474 0 0 0 0 1.34626e+06 43.0621 58602.4 2.51024 4.81518e+06 1.34626e+06 ZonesAtSurface
2275.01 3075 487.493 0 0 0 0 1.25928e+06 44.9292 85780 3.48063 4.85763e+06 1.25928e+06 ZonesAtSurface
2325.01 3075 387.495 0 0 0 0 686549 25.2143 66827.7 1.6277 5.0399e+06 686549 ZonesAtSurface
2375.01 3075 287.496 0 0 0 0 1.13685e+06 15.094 72918.5 1.19979 5.82818e+06 1.13685e+06 ZonesAtSurface
2425.01 3075 187.497 0 0 0 0 1.37636e+06 42.3581 113847 5.53246 6.23811e+06 1.37636e+06 ZonesAtSurface
2475.02 3075 87.4997 0 0 0 0 644630 35.2703 87407.7 4.05182 7.40449e+06 644630 ZonesAtSurface
2525.01 3075 57.5045 0 0 0 0 1.1977e+06 38.2099 88779.9 8.83307 2.83105e+06 1.1977e+06 ZonesAtSurface
2575 3075 97.5058 0 0 0 0 994993 38.4368 145892 8.11033 3.13807e+06 994993 ZonesAtSurface
2624.99 3075 137.504 0 0 0 0 649194 23.7248 146416 2.64237 3.91645e+06 649194 ZonesAtSurface
2674.99 3075 177.502 0 0 0 0 1.31174e+06 28.5831 127708 3.00988 4.79684e+06 1.31174e+06 ZonesAtSurface
2724.98 3075 217.5 0 0 0 0 1.14417e+06 28.5578 121889 2.37794 5.18645e+06 1.14417e+06 ZonesAtSurface
2774.98 3075 257.498 0 0 0 0 1.05144e+06 17.6032 144544 1.15272 5.62578e+06 1.05144e+06 ZonesAtSurface
2824.98 3075 297.497 0 0 0 0 1.40045e+06 27.2909 144299 1.86207 5.60579e+06 1.40045e+06 ZonesAtSurface
2874.98 3075 337.496 0 0 0 0 679861 31.0773 71812.8 1.52921 5.84465e+06 679861 ZonesAtSurface
2924.98 3075 377.495 0 0 0 0 818254 40.7345 85683 2.20097 5.70092e+06 818254 ZonesAtSurface
2974.98 3075 417.493 0 0 0 0 1.06361e+06 28.8674 74096.8 1.21133 5.93597e+06 1.06361e+06 ZonesAtSurface
3024.98 3075 457.492 0 0 0 0 1.17571e+06 37.2942 111872 1.40295 5.98183e+06 1.17571e+06 ZonesAtSurface
3074.95 3075 447.472 0 0 0 0 1.33662e+06 36.0536 113867 2.5927 4.8528e+06 1.33662e+06 ZonesAtSurface
3124.95 3075 487.462 0 0 0 0 909513 44.4389 113383 2.93934 4.83093e+06 909513 ZonesAtSurface
3174.94 3075 527.449 0 0 0 0 1.42384e+06 41.5732 65749.2 3.23523 4.23078e+06 1.42384e+06 ZonesAtSurface
3224.92 3075 517.415 0 0 1 2 965229 27.2176 75422.1 2.26575 3.75338e+06 965229 ZonesAtSurface
3274.93 3075 607.391 0 0 1 1 1.30729e+06 26.164 104017 1.58007 4.31224e+06 1.30729e+06 ZonesAtSurface
3324.92 3075 597.35 0 0 1 2 760457 28.7644 93162.1 1.54365 3.37275e+06 760457 ZonesAtSurface
3374.93 3075 637.309 0 0 1 2 1.26861e+06 28.4358 105025 1.55916 4.11134e+06 1.26861e+06 ZonesAtSurface
3424.95 3075 727.265 0 9 2 1 1.31415e+06 28.553 129784 1.51446 2.90489e+06 1.31415e+06 ZonesAtSurface
3474.97 3075 767.226 0 5 1 1 1.4564e+06 23.9857 112298 1.51068 2.98043e+06 1.4564e+06 ZonesAtSurface
3524.98 3075 757.187 0 0 2 2 623766 32.908 65579.4 1.03029 2.90603e+06 623766 ZonesAtSurface
3574.99 3075 747.152 0 0 1 3 1.10889e+06 34.3473 133286 1.34348 4.62566e+06 1.10889e+06 ZonesAtSurface
3625.01 3075 787.11 1 0 2 3 1.26757e+06 16.4735 131825 1.01783 3.63771e+06 1.26757e+06 ZonesAtSurface
3675.04 3075 827.061 0 0 2 3 966886 34.2148 114048 1.02609 3.31086e+06 966886 ZonesAtSurface
3725.08 3075 867.007 0 4 2 3 761517 33.4274 123547 1.24776 2.05498e+06 761517 ZonesAtSurface
3775.12 3075 866.971 0 5 2 3 509152 33.6801 61853.2 1.38034 1.35821e+06 509152 ZonesAtSurface
3825.15 3075 876.968 0 2 2 2 749808 26.4689 127563 1.603 1.68844e+06 749808 ZonesAtSurface
3875.19 3075 836.993 0 5 2 2 1.42423e+06 32.8568 91427.9 4.69095 1.44162e+06 1.42423e+06 ZonesAtSurface
3925.2 3075 847.028 0 5 2 1 798898 36.453 90201.8 4.91132 901642 798898 ZonesAtSurface
3975.27 3075 807.071 0 0 2 1 1.45617e+06 33.014 123352 6.34139 1.17337e+06 1.45617e+06 ZonesAtSurface
4025.36 3075 767.125 0 0 2 1 511212 38.338 88283.4 1.25782 2.37323e+06 511212 ZonesAtSurface
4075.48 3075 677.202 0 0 1 2 1.47316e+06 22.8764 93968.6 1.46688 4.11625e+06 1.47316e+06 ZonesAtSurface
4125.5 3075 687.249 0 0 1 1 1.17024e+06 20.6242 133442 2.21191 1.99061e+06 1.17024e+06 ZonesAtSurface
4175.52 3075 697.293 0 9 0 0 752226 43.8587 125999 7.80985 785634 752226 ZonesAtSurface
4225.58 3075 657.334 0 7 0 0 1.38862e+06 39.7731 110561 7.07921 1.02667e+06 1.38862e+06 ZonesAtSurface
4275.63 3075 617.372 0 0 0 0 907555 42.3768 118037 4.8613 1.27758e+06 907555 ZonesAtSurface
4325.69 3075 527.412 0 7 2 1 1.26234e+06 42.3775 113113 2.02708 3.2227e+06 1.26234e+06 ZonesAtSurface
4375.68 3075 387.476 0 0 1 3 809917 27.5892 89057.8 1.08372 5.62404e+06 809917 ZonesAtSurface
4425.69 3075 397.501 0 0 1 2 1.17479e+06 35.0738 88103.5 1.22115 4.77435e+06 1.17479e+06 ZonesAtSurface
4475.68 3075 357.525 0 0 1 2 1.31444e+06 25.9241 149927 1.26855 4.57989e+06 1.31444e+06 ZonesAtSurface
4525.68 3075 367.545 0 0 2 1 1.34851e+06 38.3171 138890 2.80825 2.83336e+06 1.34851e+06 ZonesAtSurface
4575.68 3075 377.562 0 4 0 0 1.4688e+06 21.4487 135249 1.77302 2.45527e+06 1.4688e+06 ZonesAtSurface
4625.66 3075 287.59 0 0 1 1 1.03279e+06 39.2851 118947 1.82956 4.5858e+06 1.03279e+06 ZonesAtSurface
4675.6 3075 197.617 0 0 1 2 820611 34.2059 115067 1.23628 6.3525e+06 820611 ZonesAtSurface
4725.6 3075 207.633 0 0 2 1 1.21295e+06 19.6795 112350 1.19436 4.12256e+06 1.21295e+06 ZonesAtSurface
4775.54 3075 167.647 0 0 1 1 1.39082e+06 42.1216 134472 1.12674 6.84543e+06 1.39082e+06 ZonesAtSurface
4825.45 3075 127.66 0 0 1 1 985140 15.9221 69945.7 1.09239 3.61503e+06 985140 ZonesAtSurface
4875.31 3075 87.6728 0 0 1 1 1.33248e+06 15.5059 73823.8 1.03637 5.31228e+06 1.33248e+06 ZonesAtSurface
4925.24 3075 97.7261 0 0 0 0 1.18134e+06 36.3492 79486.8 1.50013 7.77165e+06 1.18134e+06 ZonesAtSurface
74.9072 3125 -23.8131 0 0 1 2 100000 5 10000 1.08876 1.43418e+06 100000 ZonesAtSurface
124.789 3125.01 -48.8891 0 0 1 3 1.26642e+06 20.9594 148613 1.01055 1.05349e+07 1.26642e+06 ZonesAtSurface
174.693 3125.01 -23.8712 0 0 1 3 616544 25.502 74476.1 1.00588 7.99551e+06 616544 ZonesAtSurface
224.605 3125.01 1.13875 0 0 1 3 1.03284e+06 17.1303 76263.9 1.00337 6.70162e+06 1.03284e+06 ZonesAtSurface
274.526 3125.02 26.141 0 0 1 3 629634 41.3331 139079 1.0105 9.41117e+06 629634 ZonesAtSurface
324.462 3125.01 51.1388 0 0 1 3 1.34838e+06 25.9694 139943 1.0076 7.84325e+06 1.34838e+06 ZonesAtSurface
374.407 3125.01 76.1285 0 0 1 3 881149 43.7036 73115.4 1.08305 9.207e+06 881149 ZonesAtSurface
424.36 3125.01 101.124 0 0 1 3 1.13515e+06 33.4302 113682 1.08336 7.6134e+06 1.13515e+06 ZonesAtSurface
474.211 3125 176.131 0 0 1 2 100000 5 10000 1.00677 595265 100000 ZonesAtSurface
524.152 3124.99 251.095 0 1 2 1 1.32716e+06 24.1541 102750 1.4887 3.00068e+06 1.32716e+06 ZonesAtSurface
574.161 3124.99 326.07 0 2 0 0 1.32049e+06 33.5516 95326.9 3.2106 1.57062e+06 1.32049e+06 ZonesAtSurface
624.162 3124.99 351.051 0 10 0 0 941107 27.7193 94624.4 2.58468 1.27443e+06 941107 ZonesAtSurface
674.162 3124.99 376.036 0 7 0 0 1.36734e+06 40.4141 77197.4 3.65181 1.60747e+06 1.36734e+06 ZonesAtSurface
724.162 3125 401.021 0 8 0 0 1.48378e+06 31.3621 59419.7 4.81173 1.15994e+06 1.48378e+06 ZonesAtSurface
774.155 3125 376.005 0 0 1 1 654709 23.7571 144984 1.7407 1.94307e+06 654709 ZonesAtSurface
824.168 3125 450.985 0 4 0 0 871416 34.0101 98625.3 3.85546 897218 871416 ZonesAtSurface
874.178 3125 475.961 0 0 0 0 655559 23.1384 134953 3.28416 661606 655559 ZonesAtSurface
924.191 3125 500.937 0 0 0 0 550092 16.0865 76616.2 2.81995 607209 550092 ZonesAtSurface
974.209 3125 525.913 0 0 0 0 983032 41.6832 94153.6 10 426825 983032 ZonesAtSurface
1024.23 3125 550.889 0 0 0 0 1.43671e+06 28.6875 108047 10 331288 1.43671e+06 ZonesAtSurface
1074.26 3125 575.865 0 2 0 0 593384 37.6342 50535 6.58216 435881 593384 ZonesAtSurface
1124.29 3124.99 600.839 0 2 0 0 516531 15.6926 91682.4 1.97353 707498 516531 ZonesAtSurface
1174.32 3124.99 625.812 0 2 0 0 1.15913e+06 30.6057 69365.2 4.86058 822556 1.15913e+06 ZonesAtSurface
1224.36 3124.99 650.788 0 2 0 0 1.15369e+06 31.7748 99626.3 4.21423 988664 1.15369e+06 ZonesAtSurface
1274.37 3124.99 625.772 0 9 2 1 1.33441e+06 21.7539 100464 1.33002 2.97925e+06 1.33441e+06 ZonesAtSurface
1324.43 3125 550.816 0 0 1 3 524325 19.4663 83073.7 1.03443 2.12514e+06 524325 ZonesAtSurface
1374.48 3125 575.802 0 0 1 3 575200 23.0987 123340 1.12594 1.46642e+06 575200 ZonesAtSurface
